user_id,year,Grade (year of study):,Age,Gender,Country,Study programme:,"How many hours of AI-related courses have you taken (from 0 to many, not per week, summary in your study):",L1,L2,L3,L4,L5,RE1,RE2,RE3,RE4,RE5,RE6,R1,R2,R3,R4,R5,R6,SG1,SG2,SG3,SG4,SG5,CM1,CM2,CM3,CM4,A1,A2,A3,A4,A5,IM1,IM2,IM3,IM4,S1,S2,S3,S4,S5,C1,C2,C3,C4,C5,BI1,BI2,BI3,BI4,BI5
849,2022,2,20,male,PL,IT,0,5,5,5,3,3,5,5,5,5,2,3,5,3,4,1,1,1,5,3,4,5,5,3,3,4,3,5,5,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,2022,2,22,male,PL,IT,0,5,5,5,1,5,5,5,3,3,2,3,5,2,2,1,1,3,4,2,4,4,4,3,1,1,3,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,1
851,2022,1,20,female,PL,IT,0,4,5,3,2,5,5,4,3,4,3,4,4,4,4,2,2,2,4,3,4,4,3,5,5,3,3,2,2,2,1,1,4,2,2,3,3,3,4,3,3,4,4,4,4,4,4,3,3,4,4
852,2022,2,21,male,PL,IT,0,5,4,3,3,3,5,5,4,4,4,2,5,4,4,3,4,3,1,1,5,1,4,4,3,3,3,5,4,3,4,4,3,3,4,3,3,3,3,3,3,4,4,4,4,4,3,4,4,3,4
853,2022,1,20,male,PL,IT,0,5,4,5,3,5,4,4,4,4,3,2,4,4,4,3,3,4,4,3,3,3,4,3,3,3,3,2,2,2,2,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3
854,2022,2,20,male,PL,IT,0,5,5,4,2,3,5,5,4,5,2,4,4,3,4,2,3,2,4,4,4,4,1,4,4,4,3,2,2,1,1,1,0,0,0,0,0,0,4,0,0,4,5,0,4,4,0,3,4,5,5
855,2022,2,22,male,PL,IT,0,5,5,4,5,4,4,4,4,3,2,4,5,4,3,3,3,3,4,4,3,3,3,4,4,4,3,2,3,3,3,2,4,3,4,0,3,0,0,0,0,0,0,0,0,0,4,3,5,3,5
856,2022,2,21,male,PL,IT,0,5,5,3,1,5,5,4,2,3,3,1,4,3,4,3,3,3,4,2,4,5,4,4,3,4,3,4,4,2,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,2022,2,21,male,PL,IT,0,5,5,5,5,4,5,5,5,4,2,3,5,4,4,2,3,4,5,4,4,2,3,5,2,5,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,2022,2,21,male,PL,IT,30,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,5,5,5,5,5,0,5,5,5,4,5,5,5,5,5,5,5,5,5
859,2022,2,20,male,PL,IT,0,5,5,4,4,4,5,4,3,3,3,3,4,4,3,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,2022,2,22,male,PL,IT,0,5,5,4,3,3,5,4,4,3,3,3,4,3,4,2,3,3,4,4,3,3,3,4,4,3,3,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,2022,2,20,male,PL,IT,0,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,3,4,4,4,5,3,4,5,5,5,5,3,3,3,4,3,3,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,3,4,3
862,2022,2,20,female,PL,IT,20,4,4,3,3,2,3,3,3,3,3,3,1,1,1,1,1,1,3,4,3,3,3,3,3,3,3,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,2022,2,21,male,PL,IT,0,5,5,2,4,5,5,5,5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,3,2,4,4,4,4,4,3,2,5,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,2022,2,20,male,PL,IT,2,5,5,5,4,5,5,5,5,5,3,5,5,5,4,5,5,5,4,5,5,5,3,5,5,5,5,1,2,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
865,2022,1,19,male,PL,IT,0,5,5,5,3,5,5,2,4,5,3,4,5,5,5,3,5,4,5,5,4,5,5,5,5,5,5,4,3,3,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4
866,2022,2,22,male,PL,IT,0,5,5,5,4,3,5,5,5,4,3,4,5,5,4,3,4,4,5,5,5,2,5,5,5,5,4,4,3,2,2,1,5,0,0,0,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4
867,2022,2,19,male,PL,IT,0,5,4,4,3,4,5,5,4,4,3,4,4,3,5,3,4,3,4,4,3,3,3,4,3,3,2,2,1,1,1,1,5,4,3,3,4,3,5,3,3,4,3,4,5,4,4,2,4,5,3
868,2022,2,19,male,PL,IT,0,5,5,5,3,4,5,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,5,5,5,5,4,5,4,4,5,5,0,5,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3
869,2022,2,18,male,PL,IT,0,4,4,4,5,3,4,4,4,5,1,3,4,3,5,4,3,3,4,4,3,3,5,4,4,5,3,1,2,1,1,1,3,3,4,3,3,3,5,4,4,0,0,0,0,0,3,3,4,0,3
870,2022,2,21,male,PL,IT,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,3,5,2,2,2,1,1,5,4,3,3,0,0,0,0,0,3,5,3,3,3,3,5,4,4,4
871,2022,2,24,male,PL,IT,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,1,1,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
872,2022,2,21,male,PL,IT,0,5,5,3,5,4,4,4,4,3,3,4,4,4,4,3,3,3,4,3,3,4,4,4,4,5,5,3,3,3,3,3,5,4,5,5,5,5,4,5,5,5,4,5,4,5,4,5,4,4,5
873,2022,2,22,male,PL,IT,0,5,5,4,2,5,5,5,4,2,5,5,5,5,5,4,3,2,5,5,5,5,5,5,5,4,5,2,2,1,2,4,5,4,5,0,0,0,0,0,0,4,5,4,5,5,0,4,0,5,5
874,2022,2,20,male,PL,IT,0,5,5,4,4,5,5,5,4,4,3,3,4,4,4,3,3,2,3,4,3,5,3,4,4,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,0,3,3,4,4,4
875,2022,2,23,male,PL,IT,0,5,5,5,4,5,5,4,5,4,4,4,5,4,5,4,3,4,4,4,4,4,5,5,5,5,4,2,2,3,2,2,5,4,5,0,0,0,5,0,0,0,0,0,0,0,0,4,4,0,4
876,2022,2,21,male,PL,IT,0,5,5,5,4,5,5,5,3,5,5,5,5,4,4,4,3,3,5,1,5,2,4,5,5,4,4,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4
877,2022,2,21,male,PL,IT,10,5,5,5,1,5,4,4,3,5,1,1,4,4,4,2,3,1,4,3,3,1,1,4,4,4,5,1,1,1,1,1,5,5,5,5,3,3,4,2,1,0,5,5,5,1,5,5,1,1,1
878,2022,2,18,male,PL,IT,0,5,5,4,3,2,5,4,3,4,3,4,5,2,2,1,2,4,5,5,4,3,5,4,3,4,2,2,4,2,1,1,5,4,4,4,3,4,3,3,3,3,3,2,4,3,2,2,2,4,4
879,2022,2,20,male,PL,IT,1,5,5,2,2,4,4,4,4,4,3,2,3,3,4,2,3,2,4,2,4,3,4,4,4,4,3,2,2,2,2,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,4,4,4,4
880,2022,2,19,female,PL,IT,0,4,4,4,2,3,4,4,4,3,2,3,4,4,5,3,4,4,4,4,3,3,3,4,4,3,4,3,3,2,2,1,4,4,5,0,0,0,4,0,0,3,4,4,4,0,4,4,0,5,5
881,2022,2,22,male,PL,IT,0,5,5,5,2,5,5,5,4,5,4,4,5,4,5,2,4,4,5,5,5,5,5,5,5,5,5,4,1,1,1,1,0,0,0,0,5,0,5,4,4,5,5,5,5,4,5,5,5,5,5
882,2022,2,21,female,PL,IT,0,5,5,5,2,5,5,5,5,5,3,4,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,2,2,2,1,1,5,5,5,5,4,0,4,0,5,4,4,4,4,4,5,5,5,5,5
883,2022,2,21,male,PL,IT,0,5,5,4,4,5,5,4,5,4,4,4,5,5,5,4,4,5,5,4,4,4,4,5,5,5,5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,2022,2,21,male,PL,IT,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,3,2,3,2,4,3,5,5,4,5,4,3,5,0,0,5,5,5,1,5,4,4,4,3,4,5,4,5,4,0,5,4
885,2022,2,21,male,PL,IT,0,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,2,5,4,4,4,4,5,4,4,4,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,2022,2,22,male,PL,IT,0,5,5,3,5,5,5,5,3,5,2,4,5,3,3,3,3,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,2022,2,20,male,PL,IT,0,5,5,5,1,3,4,5,5,2,3,5,5,4,5,4,3,4,5,4,2,1,4,5,5,3,4,2,2,2,1,1,5,2,2,3,3,3,3,3,3,4,4,3,2,4,4,4,3,4,3
888,2022,2,20,male,PL,IT,0,5,5,4,5,5,5,5,5,4,3,4,5,4,5,4,5,5,5,5,3,3,4,5,5,4,4,1,1,1,1,1,4,4,5,3,4,5,5,4,5,5,5,5,5,5,4,4,5,4,4
889,2022,2,21,male,PL,IT,0,5,5,4,5,5,5,5,5,5,4,4,4,5,5,3,5,3,4,5,5,5,5,5,5,5,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,4,3,4,4,5,5,5,5,5
890,2022,1,20,female,PL,IT,0,4,4,4,4,3,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,3,3,3,4,3,3,4,4,4,4,4,4,3,3,4,3
891,2022,2,21,male,PL,IT,0,5,5,5,4,4,5,5,4,4,3,4,5,4,5,3,4,4,4,4,4,3,4,5,5,4,3,3,4,2,2,2,4,4,4,0,4,0,4,0,0,4,4,4,5,4,4,4,4,4,5
892,2022,2,24,female,PL,IT,0,5,5,3,5,2,5,5,5,5,5,2,5,4,4,1,3,3,2,1,4,2,4,5,4,2,4,2,2,1,3,3,3,3,3,3,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2
893,2022,2,20,male,PL,IT,2,5,5,2,1,2,5,5,4,2,4,3,5,5,3,2,4,4,5,5,4,2,4,5,5,4,4,4,4,2,3,5,5,2,5,5,4,5,4,4,5,5,5,2,5,2,4,4,4,5,0
894,2022,2,22,male,PL,IT,5,5,5,5,2,5,5,5,5,5,3,3,5,3,4,2,3,3,5,4,4,3,3,5,5,4,4,1,1,1,1,1,5,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4
895,2022,3,22,male,PL,IT,20,5,5,5,5,5,5,5,5,5,3,4,4,4,5,4,4,4,5,5,4,3,4,5,4,3,4,2,3,1,1,1,5,0,0,0,4,0,5,0,4,3,4,0,4,1,4,4,5,4,4
896,2022,3,36,female,PL,IT,40,4,5,4,5,4,4,4,3,3,3,3,4,4,4,3,3,4,3,4,3,4,3,4,4,3,4,2,1,1,1,1,0,3,4,3,0,0,4,0,0,3,4,3,4,2,3,3,3,4,4
897,2022,3,22,male,PL,IT,4,5,5,2,2,5,5,5,5,4,5,5,5,5,5,3,4,5,2,4,5,2,5,3,1,3,4,1,1,1,2,1,5,4,5,4,5,5,5,5,5,4,4,5,5,4,5,5,5,4,5
898,2022,3,30,male,PL,IT,40,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
899,2022,3,22,male,PL,IT,20,5,5,2,5,4,4,5,4,1,2,5,3,4,4,1,3,3,1,4,3,4,1,3,3,2,2,1,2,2,1,1,2,3,2,4,4,0,4,4,3,2,4,5,4,5,2,2,5,4,4
900,2022,1,27,male,PL,IT,26,5,4,4,3,2,5,4,4,4,2,4,5,4,4,3,4,2,4,4,4,4,3,5,4,4,3,2,3,1,1,1,5,3,3,4,4,3,5,4,3,4,4,2,2,2,4,4,4,4,3
901,2022,2,21,male,PL,IT,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,3,2,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
902,2022,2,20,male,PL,IT,0,5,5,4,5,4,4,5,4,3,2,3,3,4,3,3,3,2,4,3,4,4,4,4,2,3,3,2,4,3,3,3,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3
903,2022,2,21,male,PL,IT,0,5,5,4,3,3,4,5,5,4,1,3,4,4,5,3,3,4,4,4,4,3,4,5,5,3,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3
904,2022,2,21,male,PL,IT,8,5,5,3,3,2,5,5,5,5,4,3,5,4,4,3,3,4,5,5,4,4,3,4,4,4,3,2,3,1,1,1,4,4,5,4,4,5,4,4,4,3,4,2,4,3,3,3,4,3,3
905,2022,2,21,male,PL,IT,0,5,5,5,2,1,5,5,5,5,5,4,5,5,5,2,3,5,3,3,5,3,5,5,5,1,4,2,3,2,2,1,5,0,0,0,3,0,3,0,3,0,0,0,0,0,4,4,4,5,5
906,2022,2,21,male,PL,IT,0,5,5,5,5,5,5,4,5,3,3,4,5,3,5,4,4,5,5,3,4,2,3,5,4,2,4,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
907,2022,2,21,male,PL,IT,0,5,5,5,4,5,5,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,4,5,4,4,5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,3,5
908,2022,2,21,male,PL,IT,0,5,5,5,5,5,4,4,4,4,2,4,4,4,5,3,3,2,3,3,4,3,4,5,4,4,4,3,2,2,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,2022,2,21,male,PL,IT,0,5,5,3,4,3,4,4,4,3,2,3,5,3,4,2,3,3,1,3,3,3,3,4,2,4,2,3,4,2,3,3,3,3,2,0,0,0,3,0,0,0,0,0,0,0,2,2,2,2,2
910,2022,2,21,male,PL,IT,0,5,5,3,3,4,4,4,3,3,2,3,3,2,4,2,3,3,4,3,2,4,4,4,4,4,3,2,2,1,3,3,4,4,5,0,3,0,4,0,0,4,4,3,4,4,3,3,4,4,4
911,2022,3,22,male,PL,IT,0,1,3,1,2,3,1,1,2,2,2,2,1,4,3,4,5,4,2,2,3,1,3,2,2,4,4,2,1,1,3,3,3,4,3,3,3,3,2,3,3,3,2,4,2,5,3,3,2,4,2
912,2022,2,21,male,PL,IT,0,5,5,2,2,4,4,5,4,4,3,2,3,4,4,3,4,3,2,1,3,5,4,4,4,5,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,2,4,4,3,3,4,3,3,5,3
913,2022,2,20,male,PL,IT,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
914,2022,3,21,male,PL,IT,24,5,5,4,1,5,4,4,2,4,2,2,4,2,2,2,2,2,3,2,3,3,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,4,2,2
915,2022,1,21,male,PL,IT,1,5,5,5,2,2,5,5,5,5,4,2,5,4,5,2,4,3,4,2,4,1,4,4,4,4,3,4,2,2,4,4,4,4,2,4,5,5,3,4,4,3,3,4,4,4,4,4,4,4,4
916,2024,4,23,male,PL,IT,30,5,5,4,1,5,5,5,4,5,1,4,5,4,5,5,4,5,5,4,5,4,3,5,5,1,4,2,2,1,3,3,4,4,5,4,4,5,4,4,4,2,4,1,5,3,4,3,5,3,5
917,2024,3,23,male,PL,IT,0,5,5,5,4,5,3,5,1,4,1,1,4,1,1,1,1,1,1,1,1,5,5,3,1,1,1,5,5,5,5,5,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
918,2024,3,21,male,PL,IT,20,5,5,5,4,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,4,3,5,5,5,5,5,2,2,1,1,1,5,5,5,5,5,0,5,0,4,5,5,5,5,5,4,5,5,5,5
919,2024,3,22,male,PL,IT,16,5,5,4,2,5,5,4,4,5,4,4,5,5,5,3,5,4,5,5,5,5,5,5,4,4,5,2,3,1,1,1,5,4,5,5,5,4,5,4,4,0,0,0,0,0,0,5,0,4,5
920,2024,4,25,male,PL,IT,0,4,4,2,5,5,5,5,5,5,4,4,4,5,2,3,1,5,5,4,4,2,2,4,1,1,1,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,2024,3,22,male,PL,IT,0,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,5,5,5,3,3,4,5,5,5,4,2,2,2,1,1,4,5,4,3,5,3,0,3,3,5,0,5,0,5,5,5,5,5,5
922,2024,3,22,male,PL,IT,0,5,5,4,3,5,5,5,5,5,2,3,5,4,5,4,3,3,4,3,3,4,4,5,5,3,4,3,4,4,3,3,5,4,5,4,3,3,4,3,3,3,4,3,3,3,4,3,4,4,4
923,2024,4,27,male,PL,IT,30,5,4,3,5,5,5,5,4,4,3,3,5,5,5,3,4,3,4,2,4,4,4,5,4,4,4,3,3,3,3,3,4,4,5,4,5,4,4,3,4,4,4,4,5,4,5,5,5,5,5
924,2024,3,21,male,PL,IT,0,5,5,2,2,5,4,4,2,3,1,2,5,4,4,4,1,4,4,4,3,4,2,4,4,1,4,4,4,2,4,1,0,0,0,0,1,0,2,0,0,3,0,3,3,2,4,1,4,4,4
925,2024,3,19,female,PL,IT,100,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
926,2024,3,22,male,PL,IT,8,5,5,3,2,5,4,4,4,2,1,3,4,5,5,3,4,3,3,4,2,4,4,5,5,5,5,3,3,2,4,5,3,3,3,4,4,4,4,4,3,3,3,2,0,2,4,4,4,4,3
927,2024,4,23,male,PL,IT,60,4,5,3,5,5,5,5,4,5,3,3,5,4,2,4,2,4,5,3,4,2,5,4,3,3,4,2,2,2,1,2,4,4,3,4,4,4,4,3,4,5,5,2,0,4,3,3,5,4,4
928,2024,3,21,male,PL,IT,90,5,5,4,1,4,4,4,2,5,4,2,5,5,5,4,5,5,2,4,5,5,5,5,5,4,5,4,4,4,4,2,5,4,4,5,5,0,5,0,0,4,4,4,4,4,5,5,4,2,5
929,2024,2,23,male,PL,IT,0,5,5,5,4,5,5,5,5,4,4,4,5,4,4,2,3,3,4,5,4,1,2,4,3,3,4,2,2,2,2,1,5,2,2,0,0,0,4,0,0,0,4,0,4,0,4,3,5,3,3
930,2024,1,21,male,PL,IT,15,5,5,4,1,2,4,5,2,1,2,5,5,3,4,4,2,4,1,2,3,5,3,4,3,2,3,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,2024,3,22,male,PL,IT,3,5,5,5,5,5,5,5,5,4,3,4,5,4,5,3,4,5,5,5,3,2,3,5,5,4,4,1,1,1,1,1,4,4,3,4,3,3,5,4,3,0,0,0,0,0,5,4,5,5,5
932,2024,4,23,male,PL,IT,45,5,5,5,3,4,5,5,5,4,4,4,5,4,4,4,4,4,4,5,4,5,4,5,5,3,4,2,4,2,2,1,4,3,4,3,4,3,5,3,4,4,4,4,5,4,4,4,4,4,4
933,2024,3,22,male,PL,IT,0,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,1,1,5,5,5,3,5,4,4,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,4,4,4,4,0,0,0,0,5
934,2024,3,22,male,PL,IT,0,5,5,3,2,5,3,4,2,4,1,1,5,4,4,2,3,4,2,3,3,5,4,4,5,4,4,4,5,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,2024,3,23,male,PL,IT,20,5,5,4,5,4,5,5,5,4,4,3,5,4,4,3,2,4,3,4,4,5,1,4,3,3,3,1,2,1,1,1,4,3,2,3,2,3,4,3,3,3,3,2,4,3,2,2,5,4,5
936,2024,3,21,male,PL,IT,4,5,5,5,5,4,5,5,5,5,1,4,5,5,5,2,4,4,4,3,4,3,3,5,4,5,5,4,4,4,1,2,4,4,3,4,4,4,4,4,3,4,4,4,4,4,5,5,5,5,5
937,2024,3,20,female,PL,IT,1,5,5,5,4,3,5,5,5,5,3,4,4,5,5,5,4,5,5,4,5,4,3,5,4,5,5,1,1,1,1,1,5,4,0,0,4,0,5,0,4,4,4,4,4,4,4,4,4,4,5
938,2024,3,22,male,PL,IT,4,5,5,4,3,4,5,4,5,3,3,4,5,5,4,4,3,3,3,4,4,3,4,5,5,4,4,2,2,1,1,1,4,4,4,0,4,0,4,0,4,4,4,4,5,4,4,3,4,4,4
939,2024,3,26,male,PL,IT,0,5,5,5,2,5,5,5,5,5,3,4,5,5,5,4,4,5,4,2,5,4,5,5,5,4,4,1,2,1,1,1,3,3,3,3,4,3,5,3,4,4,4,3,3,3,3,5,0,0,0
940,2024,2,22,male,PL,IT,0,5,5,5,4,5,5,5,5,5,4,2,4,5,5,1,4,5,5,4,5,2,4,5,5,5,5,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5
941,2024,3,22,male,PL,IT,0,4,5,4,2,1,4,4,5,5,1,4,4,3,2,2,2,4,4,4,5,3,3,4,4,3,2,1,1,1,1,1,4,3,4,3,3,3,4,3,3,4,4,2,4,4,4,3,5,5,5
942,2024,4,38,male,PL,IT,0,5,5,4,4,4,4,3,3,1,4,4,2,3,4,3,2,2,3,4,4,5,3,5,3,3,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,2024,4,24,male,PL,IT,3,5,5,5,4,5,5,5,5,5,5,5,5,4,4,4,4,5,5,4,4,3,5,5,4,5,5,2,1,1,1,1,5,5,5,4,5,5,4,4,4,4,5,4,4,4,5,5,5,5,5
944,2024,4,24,male,PL,IT,60,4,4,4,4,4,5,4,5,5,4,4,5,5,5,5,4,5,5,5,4,1,1,5,5,5,4,1,1,1,1,1,5,5,4,4,4,3,4,3,5,3,5,4,4,4,4,4,4,5,5
945,2024,3,23,male,PL,IT,45,5,5,5,1,2,5,5,5,4,5,4,5,5,5,4,4,4,5,4,5,4,4,4,4,5,4,5,5,5,5,4,5,2,4,4,4,5,5,4,4,2,4,2,4,2,4,2,5,5,5
946,2024,3,21,male,PL,IT,16,5,5,4,1,4,4,5,4,4,3,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,2,2,2,2,4,4,4,3,3,4,4,4,3,3,2,2,4,4,4,3,4,4,4
947,2024,3,19,male,PL,IT,15,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,3,2,4,5,4,2,3,2,4,4,1,4,4,4,5,0,4,4,2,2,2,4,4,4,4,4,0,0,0,0,0
948,2024,3,23,male,PL,IT,1,5,5,4,3,2,5,5,5,4,2,4,4,4,4,4,1,3,3,3,3,3,3,5,3,3,4,3,3,2,2,2,4,4,4,2,3,4,4,2,3,2,4,3,4,2,4,4,0,0,0
949,2024,4,24,male,PL,IT,40,5,5,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
950,2024,3,21,female,PL,education,0,5,5,1,2,5,4,3,1,3,1,2,5,1,4,1,3,3,1,2,1,4,3,4,2,1,2,5,3,1,5,5,3,3,3,3,1,3,1,3,1,3,3,3,3,3,2,1,1,1,1
951,2024,2,20,female,PL,education,10,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
952,2024,3,21,female,PL,education,26,5,5,5,5,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
953,2024,3,21,female,PL,education,0,4,5,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,5,5,5,5,5,4,3,3,3,3,2,2,2,2,4,4,4,4,4,4,3,4,2,4,4,4,4,4,5,4,4,3,3
954,2024,3,22,female,PL,education,26,5,5,1,1,5,3,3,1,3,3,3,5,3,4,3,3,3,3,3,3,3,3,5,3,3,3,5,5,5,5,5,0,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
955,2024,3,21,female,PL,education,0,4,5,4,4,4,4,4,3,3,1,3,4,3,3,3,3,4,2,3,3,4,3,4,3,2,2,4,4,3,3,3,0,0,0,0,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3
956,2024,3,21,female,PL,education,0,3,3,3,3,3,4,4,3,3,3,3,4,3,4,3,3,3,4,4,4,3,3,4,4,3,4,2,2,1,2,1,4,4,3,3,3,3,4,3,3,3,3,3,4,3,4,4,4,4,4
957,2024,3,21,female,PL,education,30,5,5,4,4,5,5,3,4,3,3,4,5,4,4,4,3,4,3,3,3,4,4,5,5,2,4,5,4,3,4,2,4,4,1,4,3,4,3,4,3,3,5,3,4,5,5,3,4,4,5
958,2024,4,23,female,PL,education,0,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
959,2024,4,23,female,PL,education,0,4,4,2,4,3,4,3,3,4,3,4,3,3,3,2,3,3,3,3,3,3,3,4,4,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
960,2024,4,22,female,PL,education,0,5,5,4,5,5,4,4,3,3,1,4,5,3,3,3,3,3,5,4,3,4,5,5,5,4,4,4,5,5,3,5,5,5,5,4,4,4,5,4,3,3,4,4,5,5,5,5,4,3,5
961,2024,4,22,female,PL,education,0,3,4,4,4,4,5,5,4,4,3,4,4,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,2,3,3,5,5,5,5,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4
962,2024,3,26,female,PL,IT,25,5,5,5,5,5,5,5,5,5,3,4,5,4,5,5,2,3,3,5,3,5,3,5,3,5,5,5,5,5,4,4,3,2,1,5,2,5,4,5,4,4,4,4,4,4,4,2,5,5,5
963,2024,1,23,male,PL,IT,10,5,5,5,5,5,5,5,5,5,3,4,5,4,2,4,2,5,5,5,5,5,5,4,5,1,2,5,5,2,1,1,4,4,5,4,4,4,4,4,4,5,5,2,4,3,4,2,5,5,5
